y,x,idea,beta,alpha,z_last,abs_z,adf_pval,nobs,bucket_y,bucket_x,is_bahrain_pair,is_ksa_pair,ksa_cross
OMAN 6 3/4 10/28/27,KSA 2 1/2 02/03/27,Long Y / Short X,0.33,85.39,1.67,1.67,0.0531,122,IG,IG,False,True,True
TAQAUH 4 3/8 10/09/31,PIFKSA 5 1/4 10/13/32,Long Y / Short X,1.14,-43.08,1.67,1.67,0.0676,122,QUASI,IG,False,True,True
KSA 3 3/4 01/21/55,OMAN 6 08/01/29,Short Y / Long X,1.22,33.98,-1.67,1.67,0.0755,122,IG,IG,False,True,True
KSA 5 1/2 10/25/32,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.69,26.99,-1.67,1.67,0.1101,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,MOROC 5 1/2 12/11/42,Short Y / Long X,0.95,-8.78,-1.67,1.67,0.1401,122,IG,HY,False,True,True
KSA 5 04/17/49,QATAR 4 5/8 06/02/46,Short Y / Long X,0.89,63.28,-1.66,1.66,0.0135,122,IG,IG,False,True,True
BHRAIN 6 09/19/44,PIFKSA 4 3/4 02/14/30,Short Y / Long X,2.54,45.74,-1.66,1.66,0.1954,122,HY,IG,True,True,True
ARAMCO 5 7/8 07/17/64,KSA 4 1/2 04/17/30,Short Y / Long X,1.18,110.62,-1.65,1.65,0.0123,122,IG,IG,False,True,True
KSA 5 01/18/53,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.89,92.41,-1.65,1.65,0.0171,122,IG,QUASI,False,True,True
KSA 3.45 02/02/61,OMAN 6 1/4 01/25/31,Short Y / Long X,0.92,73.07,-1.65,1.65,0.05,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,UAE 2 10/19/31,Short Y / Long X,0.9,125.37,-1.65,1.65,0.126,122,IG,IG,False,True,True
KSA 5 01/18/53,UAE 4.917 09/25/33,Short Y / Long X,0.93,126.95,-1.65,1.65,0.1892,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.69,31.14,-1.64,1.64,0.022,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/34,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.35,13.24,1.64,1.64,0.0287,122,IG,HY,True,True,True
KSA 3 3/4 01/21/55,MOROC 4 12/15/50,Short Y / Long X,1.0,-34.51,-1.64,1.64,0.0616,122,IG,HY,False,True,True
JORDAN 7 1/2 01/13/29,KSA 4 1/2 04/22/60,Long Y / Short X,0.61,111.21,1.64,1.64,0.0919,122,HY,IG,False,True,True
TAQAUH 4 3/8 10/09/31,KSA 2 3/4 02/03/32,Long Y / Short X,1.28,-27.53,1.64,1.64,0.1269,122,QUASI,IG,False,True,True
KSA 3.45 02/02/61,QATAR 3 5/8 11/10/28,Short Y / Long X,0.85,138.06,-1.64,1.64,0.1389,105,IG,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 3 3/4 01/21/55,Long Y / Short X,0.4,38.21,1.64,1.64,0.1404,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,TAQAUH 4.696 04/24/33,Short Y / Long X,0.73,103.15,-1.64,1.64,0.1693,121,IG,QUASI,False,True,True
BHRAIN 6 1/4 01/25/51,PIFKSA 5 5/8 07/29/34,Short Y / Long X,2.75,-32.55,-1.63,1.63,0.0069,122,HY,IG,True,True,True
PIFKSA 5 1/4 01/29/34,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.78,53.54,-1.63,1.63,0.008,122,IG,QUASI,False,True,True
OMAN 6 3/4 10/28/27,KSA 3 5/8 03/04/28,Long Y / Short X,0.49,63.05,1.63,1.63,0.0387,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,MOROC 3 12/15/32,Short Y / Long X,1.08,11.0,-1.63,1.63,0.0535,122,IG,HY,False,True,True
KSA 3.45 02/02/61,QATAR 4 1/2 04/23/28,Short Y / Long X,0.96,137.2,-1.63,1.63,0.0559,122,IG,IG,False,True,True
KSA 5 1/2 10/25/32,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.61,-5.54,-1.63,1.63,0.0811,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,TAQAUH 4.696 04/24/33,Short Y / Long X,0.82,151.01,-1.63,1.63,0.0839,121,IG,QUASI,False,True,True
ARAMCO 5 7/8 07/17/64,KSA 3 3/4 01/21/55,Long Y / Short X,1.04,30.22,1.63,1.63,0.1329,122,IG,IG,False,True,True
KSA 5 1/2 10/25/32,QATAR 4 03/14/29,Short Y / Long X,0.79,54.43,-1.63,1.63,0.1404,122,IG,IG,False,True,True
KSA 3.45 02/02/61,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.65,132.94,-1.62,1.62,0.0143,122,IG,QUASI,False,True,True
ARAMCO 4 1/4 04/16/39,KSA 2 1/4 02/02/33,Long Y / Short X,1.26,5.81,1.62,1.62,0.0195,122,IG,IG,False,True,True
ARAMCO 5 1/4 07/17/34,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,0.7,-40.75,1.62,1.62,0.0243,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.63,28.62,-1.62,1.62,0.0269,122,IG,QUASI,False,True,True
MOROC 5.95 03/08/28,KSA 2 1/2 02/03/27,Long Y / Short X,0.39,95.0,1.62,1.62,0.0311,122,HY,IG,False,True,True
OMAN 6 3/4 10/28/27,KSA 2 3/4 02/03/32,Long Y / Short X,0.31,71.66,1.62,1.62,0.0753,122,IG,IG,False,True,True
KSA 3.45 02/02/61,UAE 2 10/19/31,Short Y / Long X,0.75,151.6,-1.62,1.62,0.1345,122,IG,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 3.45 02/02/61,Long Y / Short X,0.38,38.88,1.62,1.62,0.1819,122,IG,IG,False,True,True
KSA 3.45 02/02/61,OMAN 7 3/8 10/28/32,Short Y / Long X,0.91,71.56,-1.61,1.61,0.0122,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,UAE 2 10/19/31,Short Y / Long X,0.88,136.06,-1.61,1.61,0.0429,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,DPWDU 5 5/8 09/25/48,Short Y / Long X,0.57,25.59,-1.61,1.61,0.0759,122,IG,QUASI,False,True,True
KSA 4 1/2 04/22/60,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.8,122.51,-1.61,1.61,0.1452,122,IG,QUASI,False,True,True
KSA 3 3/4 01/21/55,QATAR 6.4 01/20/40,Short Y / Long X,1.3,46.61,-1.61,1.61,0.1906,122,IG,IG,False,True,True
KSA 3 1/4 10/26/26,MOROC 4 12/15/50,Long Y / Short X,0.59,-84.23,1.61,1.61,0.1915,122,IG,HY,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 4 3/4 03/09/37,Short Y / Long X,0.72,10.49,-1.6,1.6,0.0015,122,IG,QUASI,False,True,True
OMAN 7 3/8 10/28/32,KSA 3 1/4 11/17/51,Long Y / Short X,0.77,-4.36,1.6,1.6,0.0079,122,IG,IG,False,True,True
ARAMCO 3 1/2 11/24/70,KSA 4 1/2 04/17/30,Short Y / Long X,1.06,98.41,-1.6,1.6,0.1057,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,OMAN 6 1/4 01/25/31,Short Y / Long X,1.03,49.65,-1.6,1.6,0.1165,122,IG,IG,False,True,True
KSA 5 01/18/53,TAQAUH 4.696 04/24/33,Short Y / Long X,0.79,94.91,-1.6,1.6,0.1261,121,IG,QUASI,False,True,True
KSA 5 04/17/49,UAE 3 1/4 10/19/61,Short Y / Long X,0.81,69.16,-1.6,1.6,0.1332,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,BHRAIN 6 09/19/44,Long Y / Short X,0.31,27.59,1.6,1.6,0.1968,122,IG,HY,True,True,True
PIFKSA 5 1/8 02/14/53,QATAR 4 1/2 02/27/28,Short Y / Long X,1.01,141.5,-1.59,1.59,0.0288,121,IG,IG,False,True,True
BHRAIN 7 1/2 02/12/36,PIFKSA 4 3/4 02/14/30,Short Y / Long X,2.97,-28.07,-1.59,1.59,0.0709,122,HY,IG,True,True,True
KSA 3.45 02/02/61,MOROC 3 12/15/32,Short Y / Long X,0.9,47.43,-1.59,1.59,0.1069,122,IG,HY,False,True,True
PIFKSA 5 1/8 02/14/53,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.93,88.84,-1.59,1.59,0.1412,121,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/34,TAQAUH 4 3/4 03/09/37,Short Y / Long X,0.89,20.77,-1.58,1.58,0.0,122,IG,QUASI,False,True,True
KSA 3 3/4 01/21/55,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.75,115.5,-1.58,1.58,0.0007,122,IG,QUASI,False,True,True
KSA 3 3/4 01/21/55,UAE 4.05 07/07/32,Short Y / Long X,0.92,128.79,-1.58,1.58,0.0061,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,QATAR 6.4 01/20/40,Short Y / Long X,1.0,-3.65,-1.58,1.58,0.0502,122,IG,IG,False,True,True
OMAN 6 3/4 10/28/27,PIFKSA 5 09/15/35,Long Y / Short X,0.4,47.59,1.58,1.58,0.056,122,IG,IG,False,True,True
KSA 3 1/4 11/17/51,UAE 4.917 09/25/33,Short Y / Long X,0.98,119.38,-1.58,1.58,0.1279,122,IG,IG,False,True,True
KSA 5 04/17/49,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.83,24.55,-1.57,1.57,0.0422,122,IG,IG,False,True,True
KSA 5 04/17/49,QATAR 4 03/14/29,Short Y / Long X,1.02,109.04,-1.57,1.57,0.079,122,IG,IG,False,True,True
KSA 2 3/4 02/03/32,TAQAUH 3.4 04/29/51,Short Y / Long X,0.77,-10.27,-1.57,1.57,0.095,122,IG,QUASI,False,True,True
KSA 5 1/2 10/25/32,MOROC 4 12/15/50,Short Y / Long X,0.86,-81.23,-1.57,1.57,0.1179,122,IG,HY,False,True,True
KSA 5 04/17/49,QATAR 4 1/2 02/27/28,Short Y / Long X,0.93,124.29,-1.57,1.57,0.1457,122,IG,IG,False,True,True
OMAN 6 08/01/29,KSA 3 1/4 11/17/51,Long Y / Short X,0.51,31.22,1.57,1.57,0.1674,122,IG,IG,False,True,True
KSA 5 04/17/49,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.88,75.19,-1.57,1.57,0.1772,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.92,91.49,-1.57,1.57,0.179,122,IG,QUASI,False,True,True
TAQAUH 4 3/8 10/09/31,PIFKSA 4 7/8 02/14/35,Long Y / Short X,1.35,-82.86,1.56,1.56,0.0042,122,QUASI,IG,False,True,True
PIFKSA 5 1/4 10/13/32,QATAR 4 1/2 02/27/28,Short Y / Long X,0.92,76.71,-1.56,1.56,0.1591,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.68,40.68,-1.56,1.56,0.1742,122,IG,QUASI,False,True,True
KSA 2 3/4 02/03/32,QATAR 4 1/2 04/23/28,Short Y / Long X,1.04,41.56,-1.55,1.55,0.0013,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,ARAMCO 4 3/8 04/16/49,Short Y / Long X,0.74,-19.19,-1.55,1.55,0.0121,122,IG,IG,False,True,True
ARAMCO 4 1/4 04/16/39,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,0.93,-81.79,1.55,1.55,0.0168,122,IG,IG,False,True,True
KSA 5 01/18/53,QATAR 4 1/2 02/27/28,Short Y / Long X,0.95,131.02,-1.55,1.55,0.0397,122,IG,IG,False,True,True
ARAMCO 3 1/2 04/16/29,KSA 2 3/4 02/03/32,Long Y / Short X,0.96,-0.15,1.55,1.55,0.0691,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,QATAR 4 1/2 04/23/28,Short Y / Long X,1.13,118.71,-1.55,1.55,0.0814,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.83,99.79,-1.55,1.55,0.146,122,IG,QUASI,False,True,True
KSA 5 1/2 10/25/32,OMAN 6 08/01/29,Short Y / Long X,0.97,-14.17,-1.55,1.55,0.1834,122,IG,IG,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 2 3/4 02/03/32,Long Y / Short X,0.88,40.1,1.55,1.55,0.1904,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,UAE 4.917 09/25/33,Short Y / Long X,0.9,119.88,-1.55,1.55,0.1922,122,IG,IG,False,True,True
PIFKSA 4 7/8 02/14/35,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.31,30.2,1.54,1.54,0.0094,122,IG,HY,True,True,True
PIFKSA 5 1/4 01/29/30,ESCWPC 4.45 08/01/35,Short Y / Long X,0.42,46.97,-1.54,1.54,0.0141,122,IG,OTHER,False,True,True
BHRAIN 7 1/2 09/20/47,KSA 5 01/18/53,Short Y / Long X,2.1,-37.45,-1.54,1.54,0.0182,122,HY,IG,True,True,True
PIFKSA 4 7/8 02/14/35,QATAR 4 1/2 02/27/28,Short Y / Long X,0.76,94.94,-1.54,1.54,0.0297,122,IG,IG,False,True,True
KSA 5 04/17/49,UAE 4.05 07/07/32,Short Y / Long X,0.95,118.84,-1.54,1.54,0.043,122,IG,IG,False,True,True
KSA 3 1/4 11/17/51,QATAR 4 03/14/29,Short Y / Long X,1.07,108.19,-1.54,1.54,0.055,122,IG,IG,False,True,True
ARAMCO 5 7/8 07/17/64,KSA 3 1/4 10/22/30,Short Y / Long X,1.19,107.91,-1.54,1.54,0.065,97,IG,IG,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 3.4 04/29/51,Short Y / Long X,0.63,9.54,-1.54,1.54,0.1394,122,IG,QUASI,False,True,True
KSA 4 3/4 01/16/30,TAQAUH 4 10/03/49,Long Y / Short X,0.66,-2.69,1.54,1.54,0.1587,121,IG,QUASI,False,True,True
DPWDU 4.7 09/30/49,PIFKSA 5 09/15/35,Long Y / Short X,1.94,-83.01,1.53,1.53,0.0004,122,QUASI,IG,False,True,True
JORDAN 7 1/2 01/13/29,KSA 5 1/2 10/25/32,Long Y / Short X,1.05,118.54,1.53,1.53,0.0286,122,HY,IG,False,True,True
KSA 5 3/4 01/16/54,QATAR 4 1/2 02/27/28,Short Y / Long X,0.89,135.49,-1.53,1.53,0.0409,122,IG,IG,False,True,True
KSA 5 01/16/34,DPWDU 5 1/4 12/24/29,Short Y / Long X,0.43,51.59,-1.53,1.53,0.1648,121,IG,QUASI,False,True,True
KSA 3 3/4 01/21/55,OMAN 7 3/8 10/28/32,Short Y / Long X,1.02,48.15,-1.52,1.52,0.0091,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,UAE 4.951 07/07/52,Short Y / Long X,0.87,129.6,-1.52,1.52,0.0264,122,IG,IG,False,True,True
KSA 3 5/8 03/04/28,ESCWPC 4.45 08/01/35,Short Y / Long X,0.41,15.76,-1.52,1.52,0.0387,122,IG,OTHER,False,True,True
KSA 3 3/4 01/21/55,TAQAUH 4 10/03/49,Short Y / Long X,0.87,56.35,-1.52,1.52,0.0469,121,IG,QUASI,False,True,True
KSA 5 01/18/53,MOROC 4 12/15/50,Short Y / Long X,1.05,-46.72,-1.52,1.52,0.0551,122,IG,HY,False,True,True
KSA 5 3/8 01/13/31,OMAN 7 3/8 10/28/32,Short Y / Long X,0.78,-2.25,-1.52,1.52,0.0586,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,UAE 4.05 07/07/32,Short Y / Long X,0.94,118.12,-1.52,1.52,0.0731,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,UAE 4.951 07/07/52,Short Y / Long X,0.65,25.35,-1.52,1.52,0.0815,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,ARAMCO 5 1/4 07/17/34,Short Y / Long X,0.88,-11.75,-1.52,1.52,0.1413,122,IG,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 3 1/4 11/17/51,Long Y / Short X,0.33,53.41,1.52,1.52,0.1505,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.8,38.1,-1.51,1.51,0.007,122,IG,IG,False,True,True
KSA 5 01/16/34,DPWDU 4.7 09/30/49,Short Y / Long X,0.46,27.68,-1.51,1.51,0.0109,122,IG,QUASI,False,True,True
KSA 2 1/4 02/02/33,UAE 2 10/19/31,Short Y / Long X,0.75,70.25,-1.51,1.51,0.0167,122,IG,IG,False,True,True
OMAN 6 3/4 10/28/27,KSA 4 1/2 04/17/30,Long Y / Short X,0.35,70.3,1.51,1.51,0.0458,122,IG,IG,False,True,True
KSA 5 01/18/53,OMAN 7 3/8 10/28/32,Short Y / Long X,1.08,38.92,-1.51,1.51,0.0476,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,QATAR 4 1/2 02/27/28,Short Y / Long X,0.91,123.81,-1.51,1.51,0.1212,122,IG,IG,False,True,True
KSA 5 01/18/53,OMAN 6 08/01/29,Short Y / Long X,1.27,25.95,-1.51,1.51,0.1267,122,IG,IG,False,True,True
KSA 5 01/16/34,ESCWPC 4.45 08/01/35,Short Y / Long X,0.33,58.73,-1.51,1.51,0.1769,122,IG,OTHER,False,True,True
PIFKSA 5 3/8 01/29/54,TAQAUH 4 3/4 03/09/37,Short Y / Long X,1.06,63.85,-1.5,1.5,0.022,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/34,QATAR 4 1/2 02/27/28,Short Y / Long X,0.84,87.39,-1.5,1.5,0.0275,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.39,50.67,1.5,1.5,0.034,122,IG,HY,True,True,True
JORDAN 7 1/2 01/13/29,KSA 3 1/4 11/17/51,Long Y / Short X,0.65,112.57,1.5,1.5,0.0709,122,HY,IG,False,True,True
KSA 4 1/2 04/22/60,BHRAIN 5 1/2 08/01/33,Short Y / Long X,0.4,73.5,-1.5,1.5,0.1063,121,IG,HY,True,True,True
KSA 5 01/18/53,UAE 4.05 07/07/32,Short Y / Long X,0.96,125.61,-1.5,1.5,0.117,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,MOROC 3 12/15/32,Short Y / Long X,0.93,-46.84,-1.5,1.5,0.1356,122,IG,HY,False,True,True
KSA 3.45 02/02/61,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.7,132.59,-1.5,1.5,0.1458,122,IG,QUASI,False,True,True
KSA 5 01/18/53,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.86,25.93,-1.49,1.49,0.0097,122,IG,IG,False,True,True
JORDAN 5 3/4 01/31/27,KSA 2 1/2 02/03/27,Long Y / Short X,1.87,64.47,1.49,1.49,0.0582,122,HY,IG,False,True,True
PIFKSA 5 1/8 02/14/53,OMAN 7 3/8 10/28/32,Short Y / Long X,1.14,45.25,-1.49,1.49,0.0837,121,IG,IG,False,True,True
KSA 3.45 02/02/61,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.39,164.71,-1.49,1.49,0.0935,122,IG,QUASI,False,True,True
MOROC 5.95 03/08/28,KSA 3 5/8 03/04/28,Long Y / Short X,0.5,75.2,1.49,1.49,0.1703,122,HY,IG,False,True,True
DPWDU 6.85 07/02/37,KSA 3 1/4 11/17/51,Long Y / Short X,1.36,-73.02,1.48,1.48,0.0078,122,QUASI,IG,False,True,True
KSA 3 1/4 11/17/51,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.89,16.36,-1.48,1.48,0.044,122,IG,IG,False,True,True
OMAN 7 01/25/51,KSA 5 01/18/53,Long Y / Short X,0.69,72.74,1.48,1.48,0.0568,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,UAE 3 1/4 10/19/61,Short Y / Long X,0.8,69.33,-1.48,1.48,0.0722,122,IG,IG,False,True,True
EGYPT 6 7/8 04/30/40,KSA 2 3/4 02/03/32,Long Y / Short X,2.59,165.7,1.48,1.48,0.1552,122,HY,IG,False,True,True
OMAN 7 01/25/51,KSA 5 1/2 10/25/32,Long Y / Short X,0.95,98.51,1.48,1.48,0.1618,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,OMAN 6 1/2 03/08/47,Short Y / Long X,1.04,-16.54,-1.48,1.48,0.1804,122,IG,IG,False,True,True
JORDAN 7 3/8 10/10/47,KSA 5 1/2 10/25/32,Long Y / Short X,1.35,207.01,1.48,1.48,0.1838,122,HY,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 5 1/2 10/25/32,Long Y / Short X,0.48,61.06,1.47,1.47,0.0523,122,IG,IG,False,True,True
KSA 5 04/17/49,QATAR 4 1/2 04/23/28,Short Y / Long X,1.19,107.43,-1.47,1.47,0.0629,122,IG,IG,False,True,True
KSA 3 3/4 01/21/55,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.47,150.86,-1.47,1.47,0.0644,122,IG,QUASI,False,True,True
KSA 5 1/2 10/25/32,ADNOCM 5 1/8 09/11/54,Short Y / Long X,0.55,15.68,-1.47,1.47,0.0791,121,IG,IG,False,True,True
KSA 3.45 02/02/61,DPWDU 6.85 07/02/37,Short Y / Long X,0.51,105.75,-1.46,1.46,0.0023,122,IG,QUASI,False,True,True
OMAN 6 1/2 03/08/47,KSA 5 04/17/49,Long Y / Short X,0.81,50.96,1.46,1.46,0.0215,122,IG,IG,False,True,True
OMAN 4 3/4 06/15/26,PIFKSA 5 10/13/27,Long Y / Short X,1.72,-57.3,1.46,1.46,0.0644,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,ESCWPC 4.45 08/01/35,Short Y / Long X,0.39,31.36,-1.46,1.46,0.0721,122,IG,OTHER,False,True,True
PIFKSA 5 1/4 10/13/32,QATAR 4 5/8 06/02/46,Short Y / Long X,0.85,19.39,-1.46,1.46,0.0849,122,IG,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 2 1/4 02/02/33,Long Y / Short X,0.55,51.36,1.46,1.46,0.0865,122,IG,IG,False,True,True
KSA 5 01/18/53,OMAN 6 1/4 01/25/31,Short Y / Long X,1.09,41.34,-1.46,1.46,0.0951,122,IG,IG,False,True,True
OMAN 5 5/8 01/17/28,KSA 5 04/17/49,Long Y / Short X,0.38,45.75,1.46,1.46,0.1278,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,QPETRO 1 3/8 09/12/26,Long Y / Short X,0.45,76.99,1.46,1.46,0.1302,122,IG,IG,False,True,True
KSA 4 1/2 10/26/46,QATAR 4 5/8 06/02/46,Short Y / Long X,0.92,54.78,-1.46,1.46,0.1657,122,IG,IG,False,True,True
KSA 5 01/16/34,DPWDU 5 5/8 09/25/48,Short Y / Long X,0.44,30.02,-1.45,1.45,0.007,122,IG,QUASI,False,True,True
KSA 4 1/2 10/26/46,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.89,8.67,-1.45,1.45,0.0284,122,IG,IG,False,True,True
KSA 4 5/8 10/04/47,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.87,75.2,-1.45,1.45,0.0738,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,QATAR 4 1/2 04/23/28,Short Y / Long X,1.23,172.01,-1.45,1.45,0.1067,122,IG,IG,False,True,True
KSA 3 1/4 11/17/51,UAE 2 10/19/31,Short Y / Long X,0.93,126.97,-1.45,1.45,0.1084,122,IG,IG,False,True,True
KSA 4 1/2 04/17/30,QATAR 9 3/4 06/15/30,Long Y / Short X,0.9,35.73,1.45,1.45,0.1298,122,IG,IG,False,True,True
KSA 5 1/2 10/25/32,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.71,47.23,-1.45,1.45,0.1493,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,UAE 2 10/19/31,Short Y / Long X,0.93,191.94,-1.45,1.45,0.1662,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,QATAR 4 1/2 02/27/28,Short Y / Long X,0.72,71.05,-1.45,1.45,0.1674,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,QATAR 4 1/2 04/23/28,Short Y / Long X,0.98,54.77,-1.44,1.44,0.0007,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,BHRAIN 6 5/8 10/06/37,Long Y / Short X,0.3,34.7,1.44,1.44,0.0392,122,IG,HY,True,True,True
KSA 5 1/2 10/25/32,TAQAUH 4.696 04/24/33,Short Y / Long X,0.62,37.01,-1.44,1.44,0.0424,121,IG,QUASI,False,True,True
KSA 3 3/4 01/21/55,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.8,115.16,-1.44,1.44,0.0652,122,IG,QUASI,False,True,True
DPWDU 5 5/8 09/25/48,PIFKSA 5 5/8 07/29/34,Long Y / Short X,1.71,-41.93,1.44,1.44,0.0985,122,QUASI,IG,False,True,True
KSA 5 1/2 10/25/32,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.58,52.7,-1.44,1.44,0.1098,122,IG,QUASI,False,True,True
PIFKSA 5 1/8 02/14/53,TAQAUH 4.696 04/24/33,Short Y / Long X,0.8,106.49,-1.44,1.44,0.1597,122,IG,QUASI,False,True,True
KSA 5 3/8 01/13/31,QATAR 4 1/2 02/27/28,Short Y / Long X,0.65,65.82,-1.44,1.44,0.1755,122,IG,IG,False,True,True
MOROC 5.95 03/08/28,KSA 2 3/4 02/03/32,Long Y / Short X,0.3,84.39,1.44,1.44,0.1796,122,HY,IG,False,True,True
MOROC 6 1/2 09/08/33,KSA 2 3/4 02/03/32,Long Y / Short X,0.64,97.42,1.43,1.43,0.0065,122,HY,IG,False,True,True
KSA 5 3/8 01/13/31,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.64,36.87,-1.43,1.43,0.009,122,IG,QUASI,False,True,True
KSA 5 1/2 10/25/32,KUWIB 4.652 10/09/35,Short Y / Long X,1.02,-3.05,-1.43,1.43,0.0473,122,IG,IG,False,True,True
KSA 4 3/8 04/16/29,ARAMCO 2 1/4 11/24/30,Short Y / Long X,0.76,3.7,-1.43,1.43,0.0505,122,IG,IG,False,True,True
ARAMCO 5 7/8 07/17/64,PIFKSA 5 09/15/35,Short Y / Long X,1.45,19.27,-1.43,1.43,0.0894,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 4 3/4 06/02/30,Short Y / Long X,0.61,12.01,-1.43,1.43,0.0905,122,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,ADNOCM 4 1/2 09/11/34,Short Y / Long X,0.91,138.23,-1.43,1.43,0.0954,122,IG,IG,False,True,True
KSA 2 1/4 02/02/33,QATAR 5.103 04/23/48,Short Y / Long X,0.67,26.19,-1.43,1.43,0.0988,122,IG,IG,False,True,True
BHRAIN 6 3/4 09/20/29,KSA 3 1/4 11/17/51,Long Y / Short X,2.99,-261.53,1.43,1.43,0.1126,122,HY,IG,True,True,True
OMAN 5 5/8 01/17/28,KSA 4 5/8 10/04/47,Long Y / Short X,0.38,46.36,1.43,1.43,0.1176,122,IG,IG,False,True,True
KSA 5 01/18/53,QATAR 4 03/14/29,Short Y / Long X,1.02,116.51,-1.43,1.43,0.1213,122,IG,IG,False,True,True
UAE 4.857 07/02/34,KSA 2 1/4 02/02/33,Long Y / Short X,1.05,-46.69,1.43,1.43,0.1498,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,QATAR 4 1/2 02/27/28,Short Y / Long X,0.95,62.81,-1.43,1.43,0.1587,122,IG,IG,False,True,True
